clip_name,frame_nr,person_id,nose_x,nose_y,neck_x,neck_y,rshoulder_x,rshoulder_y,relbow_x,relbow_y,rwrist_x,rwrist_y,lshoulder_x,lshoulder_y,lelbow_x,lelbow_y,lwrist_x,lwrist_y,midhip_x,midhip_y,rhip_x,rhip_y,rknee_x,rknee_y,rankle_x,rankle_y,lhip_x,lhip_y,lknee_x,lknee_y,lankle_x,lankle_y,reye_x,reye_y,leye_x,leye_y,rear_x,rear_y,lear_x,lear_y,lbigtoe_x,lbigtoe_y,lsmalltoe_x,lsmalltoe_y,lheal_x,lheal_y,rbigtoe_x,rbigtoe_y,rsmalltoe_x,rsmalltoe_y,rheal_x,rheal_y,label,status
1P-Ana-780p,617,0,384.493,353.161,0.8687659999999999,335.586,447.297,0.830492,290.052,443.762,0.8397239999999999,237.95,569.541,0.9101889999999999,342.603,611.335,0.8116909999999999,380.995,454.111,0.8464969999999999,391.369,544.996,0.770153,401.847,600.859,0.89478,318.057,677.611,0.772481,283.208,677.6,0.7061839999999999,300.706,827.734,0.8360909999999999,290.125,988.119,0.834851,349.48,677.616,677.6,0.7061839999999999,824.273,0.8940549999999999,283.237,935.79,0.821125,370.487,346.052,0.936361,387.949,346.012,cuban-basic,
1P-Ana-780p,618,0,384.383,356.46,0.871116,335.529,450.705,0.8315939999999999,290.059,443.706,0.838872,244.891,572.926,0.8605849999999999,370.386,600.774,0.8274349999999999,380.923,454.251,0.8674029999999999,381.017,552.035,0.700549,391.463,621.762,0.761767,318.05,667.193,0.754737,286.576,667.159,0.689253,300.704,824.21,0.848057,290.131,991.627,0.856976,349.387,670.602,667.159,0.689253,827.796,0.840797,265.702,918.437,0.8474619999999999,370.432,346.047,0.93181,384.401,346.085,cuban-basic,
1P-Ana-780p,619,0,380.877,356.47,0.894048,332.106,454.125,0.843403,286.738,443.8,0.828128,251.828,573.017,0.848398,374.02,593.835,0.830544,380.969,457.637,0.885446,391.402,555.495,0.6853319999999999,394.894,625.26,0.827697,317.929,667.131,0.738734,279.678,667.105,0.685502,300.7,827.658,0.8313109999999999,290.206,995.177,0.8443879999999999,346.169,667.154,667.105,0.685502,834.73,0.873018,248.372,908.119,0.8521449999999999,363.514,346.074,0.912806,380.904,346.034,cuban-basic,
1P-Ana-780p,620,0,377.474,363.539,0.906581,328.651,454.181,0.8591869999999999,286.619,443.797,0.8166789999999999,258.727,572.944,0.890497,373.805,576.372,0.8173969999999999,380.932,457.729,0.8940859999999999,391.412,548.45,0.741521,398.452,625.194,0.8448100000000001,314.584,656.791,0.7516189999999999,276.24,656.813,0.713387,304.145,824.234,0.842081,290.269,991.76,0.864634,346.033,656.791,656.813,0.713387,834.626,0.862579,234.417,908.018,0.9070309999999999,359.981,349.451,0.909341,377.598,349.422,cuban-basic,
1P-Ana-780p,621,0,377.413,366.954,0.9198100000000001,325.175,450.729,0.8625539999999999,283.204,443.745,0.813112,258.675,573.001,0.877859,373.799,572.821,0.887257,377.494,454.303,0.896447,394.815,544.983,0.751454,401.725,621.755,0.844949,311.104,656.612,0.753083,272.732,656.614,0.7370909999999999,300.677,824.214,0.858729,293.515,998.788,0.8378019999999999,345.898,656.619,656.614,0.7370909999999999,827.828,0.8156909999999999,216.981,918.44,0.8112389999999999,356.572,349.497,0.914631,377.486,349.48,cuban-basic,
1P-Ana-780p,622,0,374.12,363.516,0.918026,325.122,454.21,0.8892369999999999,279.663,447.28,0.805307,255.352,573.087,0.861937,366.974,569.483,0.8668319999999999,377.511,457.723,0.917986,398.355,545.084,0.8039459999999999,402.032,614.722,0.8403649999999999,307.66,656.701,0.738143,269.364,656.693,0.730132,300.653,824.296,0.8446389999999999,293.592,995.32,0.847374,342.568,656.718,656.693,0.730132,827.666,0.841391,209.882,928.923,0.8917889999999999,353.128,349.448,0.922993,377.352,349.482,cuban-basic,
1P-Ana-780p,623,0,374.005,366.947,0.929337,325.032,454.264,0.901158,276.176,450.696,0.8089989999999999,251.736,576.449,0.8342879999999999,353.055,572.867,0.879822,377.427,457.764,0.9238069999999999,398.397,544.842,0.8406239999999999,405.393,600.982,0.8731700000000001,300.713,656.586,0.757401,265.935,653.294,0.762485,297.313,824.138,0.8353269999999999,293.591,995.315,0.848067,339.053,656.606,653.294,0.762485,820.844,0.8714029999999999,206.448,932.412,0.9179039999999999,352.982,349.554,0.936079,374.123,349.594,cuban-basic,
1P-Ana-780p,624,0,373.945,370.399,0.948085,321.694,457.519,0.918681,269.355,454.19,0.8361700000000001,237.86,576.482,0.8784069999999999,353.052,573.028,0.842452,377.322,457.695,0.921685,398.435,541.37,0.843796,405.513,600.759,0.8966679999999999,304.127,656.677,0.7500859999999999,269.246,656.683,0.755991,300.691,824.122,0.8352600000000001,293.714,1005.75,0.844227,339.087,656.67,656.683,0.755991,820.829,0.834344,206.342,935.893,0.9234469999999999,349.722,349.67,0.9396559999999999,374.103,352.955,cuban-basic,
1P-Ana-780p,625,0,373.938,370.421,0.9451449999999999,321.574,454.227,0.920908,269.301,450.783,0.8362379999999999,234.352,573.028,0.9063049999999999,339.104,583.407,0.7470589999999999,373.967,457.631,0.915083,401.677,537.906,0.8289479999999999,408.797,593.815,0.8519869999999999,300.708,656.556,0.7478779999999999,269.273,656.605,0.748661,311.07,820.71,0.8252149999999999,293.754,998.738,0.829168,335.538,653.273,656.605,0.748661,813.734,0.754872,206.34,935.981,0.908669,349.708,349.675,0.939066,374.093,349.736,cuban-basic,
1P-Ana-780p,626,0,373.892,370.43,0.9436559999999999,321.513,457.6,0.9395819999999999,269.198,450.788,0.844545,230.8,572.93,0.886509,325.205,597.16,0.810811,373.959,461.097,0.9297300000000001,401.933,541.576,0.8802669999999999,405.38,583.361,0.8282100000000001,300.62,656.683,0.756525,265.908,656.656,0.764099,317.929,820.756,0.850159,293.865,995.196,0.835757,335.505,656.71,656.656,0.764099,820.804,0.843094,206.262,939.325,0.881706,349.682,349.688,0.9425,374.097,352.988,cuban-basic,
1P-Ana-780p,627,0,373.843,370.431,0.934265,321.447,457.7,0.9490909999999999,265.834,454.204,0.863645,216.917,572.915,0.882668,318.199,600.797,0.895095,373.96,461.193,0.932765,401.994,545.071,0.855741,405.422,586.874,0.814132,300.68,660.105,0.7616419999999999,269.216,656.818,0.757482,318.103,824.148,0.8670819999999999,300.729,991.844,0.816588,335.537,660.117,656.818,0.757482,820.829,0.8795219999999999,206.313,939.36,0.889025,349.595,349.738,0.939913,374.009,352.953,cuban-basic,
1P-Ana-780p,628,0,373.799,373.864,0.9491069999999999,318.16,457.762,0.9474779999999999,265.682,454.192,0.867269,210.035,572.921,0.9351689999999999,318.016,607.901,0.8591449999999999,373.841,461.29,0.9099339999999999,401.904,545.051,0.874348,405.428,579.851,0.8510019999999999,300.725,663.608,0.744197,269.328,663.624,0.725197,321.62,820.835,0.872043,314.572,991.65,0.833542,335.534,660.289,663.624,0.725197,820.762,0.8774400000000001,206.302,939.467,0.8715029999999999,349.556,353.117,0.92551,374.02,353.16,cuban-basic,
1P-Ana-780p,629,0,373.766,373.943,0.9503889999999999,318.121,457.853,0.947141,262.382,457.554,0.874347,206.558,572.763,0.9346700000000001,300.681,618.266,0.827575,373.865,461.369,0.9057339999999999,401.82,548.461,0.842124,405.262,576.407,0.8303109999999999,304.093,663.675,0.7534000000000001,269.294,663.627,0.7378669999999999,325.202,820.784,0.8429169999999999,318.146,981.288,0.8410789999999999,338.966,663.712,663.627,0.7378669999999999,820.853,0.8748239999999999,206.255,939.505,0.859869,349.512,356.524,0.9225559999999999,373.983,356.514,cuban-basic,
1P-Ana-780p,630,0,370.359,374.098,0.9338369999999999,318.209,461.256,0.94459,265.642,457.692,0.8911089999999999,206.358,569.466,0.927761,290.175,625.153,0.883189,374.006,468.181,0.8901439999999999,398.317,555.503,0.740788,401.77,576.374,0.774528,300.61,660.144,0.77009,265.882,656.729,0.7809659999999999,328.618,817.281,0.801917,321.774,984.731,0.695148,335.57,660.286,656.729,0.7809659999999999,820.684,0.875505,206.227,939.503,0.8485769999999999,346.193,360.042,0.911269,373.911,363.485,cuban-basic,
1P-Ana-780p,631,0,370.344,377.401,0.928635,318.26,461.386,0.938495,265.652,457.832,0.898627,202.881,569.422,0.8950800000000001,276.247,625.421,0.8832409999999999,377.339,471.7,0.887282,387.972,572.874,0.7090609999999999,401.875,576.332,0.822836,300.661,674.157,0.742319,269.22,670.659,0.720685,332.013,817.286,0.7817379999999999,332.067,974.327,0.6560079999999999,335.505,677.587,670.659,0.720685,824.082,0.847816,206.244,942.907,0.8401609999999999,346.172,366.918,0.916122,373.878,366.988,cuban-basic,
1P-Ana-780p,632,0,370.328,380.888,0.8935369999999999,318.273,468.174,0.9136289999999999,262.306,461.227,0.903673,202.97,569.443,0.9043049999999999,272.714,628.777,0.8825369999999999,377.526,482.042,0.888343,408.96,593.829,0.81093,398.34,572.93,0.8801749999999999,307.613,674.155,0.749122,272.698,670.639,0.720954,335.607,820.722,0.788648,345.902,988.134,0.7756879999999999,342.422,677.52,670.639,0.720954,824.12,0.861552,206.228,946.327,0.835876,346.114,370.518,0.937545,373.835,370.523,cuban-basic,
1P-Ana-780p,633,0,366.916,381.012,0.8722679999999999,321.576,468.22,0.913357,265.633,461.282,0.901829,206.265,569.567,0.908407,269.372,632.256,0.8605269999999999,380.942,482.097,0.8760629999999999,409.002,597.357,0.864682,398.316,569.564,0.908396,314.56,677.574,0.774246,279.754,677.566,0.733123,339.089,820.834,0.8027639999999999,346.073,988.257,0.8119959999999999,345.941,677.524,677.566,0.733123,824.259,0.854051,206.281,942.973,0.841078,346.019,373.831,0.947341,373.801,373.836,cuban-basic,
1P-Ana-780p,634,0,366.895,381.025,0.8722439999999999,321.756,468.231,0.9018029999999999,265.697,461.284,0.9055559999999999,206.439,569.547,0.932032,265.71,632.225,0.9076719999999999,384.462,482.115,0.854943,415.915,597.398,0.8503259999999999,394.824,573.079,0.878288,314.588,677.604,0.776435,283.144,677.547,0.737588,342.439,824.206,0.817452,346.102,991.766,0.8604919999999999,345.976,677.617,677.547,0.737588,827.642,0.850402,206.346,942.919,0.8530409999999999,345.981,373.849,0.948696,373.805,373.833,cuban-basic,
1P-Ana-780p,635,0,359.977,380.978,0.878168,328.544,468.212,0.8582339999999999,265.749,461.263,0.90866,209.783,569.479,0.940264,262.424,628.861,0.94832,398.381,482.122,0.8767809999999999,422.856,597.192,0.87653,384.372,586.806,0.8511000000000001,318.076,677.62,0.787051,286.652,677.514,0.734904,342.407,824.324,0.8090529999999999,345.919,995.315,0.806831,349.461,677.668,677.514,0.734904,824.173,0.827917,209.754,939.373,0.884253,345.839,373.844,0.9359700000000001,370.536,373.783,cuban-basic,
1P-Ana-780p,636,0,353.057,377.394,0.934642,335.497,464.799,0.8558819999999999,265.907,461.266,0.8928539999999999,209.951,569.473,0.9453889999999999,262.262,628.664,0.951299,401.818,475.192,0.8801249999999999,426.236,590.293,0.8500219999999999,377.582,597.154,0.932821,325.035,681.053,0.797288,290.269,680.98,0.7873169999999999,332.129,827.703,0.787821,345.831,998.733,0.790399,363.523,681.097,680.98,0.7873169999999999,831.138,0.803079,213.554,932.435,0.863431,339.108,367.003,0.867958,370.426,366.948,cuban-basic,
1P-Ana-780p,637,0,349.705,373.987,0.9354800000000001,342.399,461.416,0.886133,269.199,461.186,0.888239,216.861,569.542,0.903361,262.212,621.837,0.910148,405.307,468.178,0.901092,429.699,579.853,0.8847809999999999,380.882,597.424,0.930453,332.051,680.976,0.760382,293.553,677.625,0.7884909999999999,328.602,831.152,0.802785,345.853,1002.2,0.789094,373.926,681.0,677.625,0.7884909999999999,834.709,0.832179,234.309,925.407,0.860219,338.968,356.606,0.848873,370.442,359.976,cuban-basic,
1P-Ana-780p,638,0,349.615,373.793,0.9255009999999999,345.828,461.36,0.9207609999999999,272.744,461.171,0.871243,227.361,569.379,0.8973800000000001,262.226,604.398,0.907203,405.511,464.724,0.8915289999999999,433.362,573.049,0.918165,380.998,600.894,0.886157,335.569,670.646,0.7420049999999999,293.622,670.629,0.7904519999999999,325.119,838.194,0.8219219999999999,345.931,998.698,0.824739,374.091,670.629,670.629,0.7904519999999999,841.716,0.826089,258.659,915.037,0.8289869999999999,332.143,353.168,0.8598089999999999,370.349,353.102,cuban-basic,
1P-Ana-780p,639,0,349.439,373.762,0.926577,345.973,461.307,0.944214,272.793,461.204,0.8664900000000001,234.201,569.399,0.9156400000000001,262.365,600.791,0.937542,412.343,461.395,0.864752,450.721,573.057,0.8831359999999999,381.073,611.266,0.839387,342.564,681.15,0.7985669999999999,293.878,681.136,0.780492,325.062,845.091,0.839372,345.983,1002.25,0.783266,377.502,681.118,681.136,0.780492,848.478,0.8962289999999999,279.718,911.403,0.83728,332.02,353.124,0.8599359999999999,366.994,353.114,cuban-basic,
1P-Ana-780p,640,0,349.383,370.529,0.9270700000000001,346.122,461.231,0.955434,279.756,461.24,0.858081,230.925,572.781,0.9005059999999999,262.325,593.869,0.892322,415.853,461.19,0.878423,457.737,573.034,0.9583600000000001,394.953,618.28,0.840872,345.93,684.494,0.802901,297.273,684.489,0.754305,325.055,845.101,0.826129,345.917,995.319,0.813839,380.886,681.221,684.489,0.754305,848.485,0.8679119999999999,297.297,911.547,0.8199700000000001,328.565,353.073,0.870537,366.929,352.951,cuban-basic,
1P-Ana-780p,641,0,346.168,370.404,0.9147919999999999,349.538,461.114,0.956189,286.746,461.17,0.900338,230.932,576.363,0.872238,262.386,573.022,0.8991889999999999,422.797,461.068,0.8879659999999999,468.138,572.744,0.913257,398.456,621.795,0.8766200000000001,346.086,681.171,0.802206,300.677,681.177,0.732872,325.171,852.094,0.8293729999999999,349.364,995.194,0.8298169999999999,384.487,681.128,681.177,0.732872,848.532,0.8343309999999999,325.069,914.908,0.693037,328.559,349.74,0.883682,366.932,349.643,cuban-basic,
1P-Ana-780p,642,0,346.186,370.46,0.9282769999999999,352.986,457.774,0.9280809999999999,290.197,461.066,0.931236,237.682,576.465,0.8646739999999999,265.679,569.459,0.905974,426.282,457.687,0.8956339999999999,482.125,565.98,0.89985,405.556,625.144,0.8999959999999999,349.492,681.177,0.810124,307.659,684.54,0.748362,328.526,852.201,0.8266089999999999,349.548,995.227,0.753844,394.936,681.089,684.54,0.748362,852.079,0.850081,342.61,939.333,0.7881969999999999,328.633,353.005,0.8804369999999999,366.995,349.656,cuban-basic,
1P-Ana-780p,643,0,349.394,370.405,0.925384,356.488,457.729,0.9045909999999999,293.527,457.845,0.9379179999999999,237.828,583.421,0.8344579999999999,265.675,569.296,0.9063700000000001,429.727,457.655,0.907524,489.045,562.477,0.913443,426.275,621.751,0.8455300000000001,349.667,674.054,0.761628,311.166,674.113,0.7220559999999999,325.198,848.716,0.851066,353.011,995.221,0.770628,401.748,670.675,674.113,0.7220559999999999,848.703,0.8382700000000001,377.447,956.804,0.8430139999999999,332.048,352.99,0.8711439999999999,370.334,349.603,cuban-basic,
1P-Ana-780p,644,0,349.444,367.04,0.912017,363.53,457.704,0.8944200000000001,293.701,457.839,0.9352239999999999,244.838,590.35,0.7765019999999999,265.753,555.439,0.855043,429.931,457.612,0.900314,503.039,555.471,0.8177500000000001,429.815,621.736,0.875412,353.051,670.586,0.7460319999999999,314.67,670.631,0.742714,328.606,848.625,0.849169,356.485,998.709,0.778401,401.857,667.196,670.631,0.742714,848.533,0.865827,401.865,963.885,0.848387,332.11,349.714,0.872251,370.408,349.537,cuban-basic,
1P-Ana-780p,645,0,349.507,366.886,0.9017179999999999,370.491,457.621,0.9227989999999999,297.288,457.798,0.904893,255.234,590.368,0.804487,269.259,548.57,0.856551,433.318,454.183,0.8745,513.545,548.412,0.9266209999999999,436.81,621.647,0.8393849999999999,359.943,660.242,0.7436539999999999,318.136,663.6,0.7793859999999999,332.14,845.126,0.822916,366.911,995.358,0.8029569999999999,402.009,660.252,663.6,0.7793859999999999,845.083,0.867614,422.81,988.225,0.8131729999999999,335.621,349.57,0.886821,370.516,349.457,cuban-basic,
1P-Ana-780p,646,0,349.695,356.538,0.872931,373.933,457.646,0.9576,307.622,457.889,0.8792989999999999,262.198,590.329,0.8379869999999999,276.229,548.605,0.8276249999999999,436.824,450.795,0.8502989999999999,517.256,544.927,0.9394600000000001,457.556,604.413,0.857544,366.934,663.671,0.7300209999999999,321.506,663.666,0.77524,339.063,848.706,0.837899,373.884,1002.28,0.846074,405.341,667.097,663.666,0.77524,845.171,0.88007,429.904,988.163,0.843719,342.483,346.16,0.901019,373.918,346.11,cuban-basic,
1P-Ana-780p,647,0,353.065,356.593,0.8662759999999999,377.338,457.571,0.9457059999999999,317.974,457.879,0.918164,265.89,590.287,0.826893,286.584,552.037,0.8152929999999999,440.313,447.291,0.8198369999999999,531.039,541.371,0.8861049999999999,461.109,604.309,0.8886379999999999,370.498,670.624,0.7566269999999999,321.789,667.153,0.756523,345.86,848.67,0.8497,377.446,1012.56,0.856899,405.491,674.116,667.153,0.756523,845.197,0.888733,440.25,995.349,0.784605,345.898,346.13,0.9310759999999999,374.101,346.131,cuban-basic,
1P-Ana-780p,648,0,356.552,356.601,0.8587619999999999,380.883,457.56,0.916002,318.231,457.889,0.94813,276.21,593.711,0.773841,290.164,555.428,0.864999,450.696,447.295,0.811859,541.417,534.462,0.886512,464.668,600.958,0.881114,373.903,674.164,0.78019,328.546,670.682,0.7192759999999999,346.091,852.022,0.8706929999999999,380.879,1012.58,0.847753,408.951,677.587,670.682,0.7192759999999999,848.606,0.9226169999999999,454.227,1009.19,0.824151,346.073,346.196,0.970887,377.357,346.112,cuban-basic,
1P-Ana-780p,649,0,363.517,356.566,0.8530439999999999,384.384,454.288,0.883837,321.643,457.859,0.9490879999999999,286.697,593.763,0.807045,293.712,558.912,0.843182,454.174,443.721,0.827557,544.886,527.575,0.884967,468.14,600.863,0.8703649999999999,374.017,674.066,0.7817149999999999,332.079,670.59,0.705683,349.496,852.08,0.86414,381.004,1012.55,0.8368749999999999,412.364,674.148,670.59,0.705683,848.627,0.9292079999999999,457.779,1005.68,0.846132,349.437,346.163,0.9686819999999999,377.606,346.071,cuban-basic,
1P-Ana-780p,650,0,370.354,356.529,0.867231,394.835,457.587,0.8742979999999999,325.177,461.199,0.90424,293.748,593.766,0.842237,297.225,565.901,0.854814,457.64,443.761,0.8439939999999999,548.422,524.082,0.86355,475.186,597.343,0.8431379999999999,377.596,677.54,0.7687769999999999,345.931,674.149,0.7514179999999999,349.717,852.271,0.8361500000000001,381.078,1016.01,0.854598,422.837,677.602,674.149,0.7514179999999999,848.797,0.944423,461.209,1005.72,0.8630669999999999,349.639,346.113,0.952958,381.062,346.021,cuban-basic,
1P-Ana-780p,651,0,373.824,359.986,0.888019,398.42,457.563,0.9049689999999999,335.543,461.153,0.879969,314.539,572.912,0.634903,300.702,565.852,0.760134,457.821,440.352,0.851526,548.617,527.546,0.8238449999999999,471.685,597.208,0.8317359999999999,384.401,677.509,0.7411519999999999,349.411,674.14,0.770918,353.135,852.143,0.8224,381.076,1016.07,0.857981,426.345,677.59,674.14,0.770918,848.792,0.9338789999999999,461.316,1012.67,0.869166,353.06,346.18,0.922596,391.389,346.093,cuban-basic,
1P-Ana-780p,652,0,374.009,356.548,0.907542,401.916,457.614,0.9405239999999999,345.838,461.237,0.9167600000000001,325.174,562.449,0.600051,318.212,565.976,0.793527,461.269,443.711,0.853321,552.011,534.535,0.833723,464.73,597.208,0.8688889999999999,391.387,667.192,0.710788,349.622,663.697,0.75053,360.046,852.024,0.8059900000000001,384.427,1016.07,0.8561300000000001,429.764,674.081,663.697,0.75053,848.641,0.890779,461.364,1016.04,0.867736,359.957,346.157,0.883938,394.941,346.067,cuban-basic,
1P-Ana-780p,653,0,377.356,353.161,0.912296,405.309,454.271,0.923701,346.057,461.098,0.953279,335.578,552.009,0.681951,321.606,572.922,0.8560700000000001,464.745,440.234,0.849004,548.47,541.294,0.8892300000000001,461.25,586.915,0.8278800000000001,402.009,677.514,0.7751659999999999,366.91,667.203,0.7006600000000001,367.031,845.211,0.8252600000000001,387.88,1012.72,0.8323619999999999,440.275,680.952,667.203,0.7006600000000001,848.457,0.88048,461.3,1016.1,0.881425,366.931,346.098,0.9006719999999999,398.4,346.012,cuban-basic,
1P-Ana-780p,654,0,384.383,356.571,0.853833,405.554,454.269,0.905832,349.433,461.076,0.960108,345.84,558.933,0.7760309999999999,321.73,579.939,0.8493069999999999,471.736,440.242,0.826966,544.959,541.603,0.955791,457.822,576.466,0.8290400000000001,408.979,677.587,0.771685,374.004,674.178,0.786087,373.886,848.561,0.861699,398.292,1012.67,0.84579,457.582,677.653,674.178,0.786087,848.446,0.896158,461.398,1016.25,0.871709,373.924,346.205,0.957352,405.221,346.037,cuban-basic,
1P-Ana-780p,655,0,391.442,353.16,0.864134,408.989,454.26,0.877833,349.653,457.864,0.9432879999999999,346.036,565.849,0.8450489999999999,325.105,597.458,0.842144,478.698,440.305,0.828571,541.431,545.085,0.9364089999999999,436.868,576.529,0.80161,422.836,670.608,0.736031,377.515,667.171,0.7695569999999999,377.375,848.499,0.8636189999999999,402.037,1002.17,0.846742,461.116,670.611,667.171,0.7695569999999999,845.035,0.8335089999999999,464.683,1016.29,0.845838,377.362,346.178,0.976151,405.431,345.941,cuban-basic,
1P-Ana-780p,656,0,398.297,356.528,0.8751669999999999,422.746,457.578,0.874589,353.119,461.171,0.9119419999999999,349.466,559.01,0.868657,335.504,601.013,0.847814,485.51,447.272,0.8347209999999999,537.91,555.45,0.839819,429.823,572.829,0.8888649999999999,429.708,677.577,0.782121,384.433,674.172,0.7160139999999999,381.088,848.528,0.836541,412.43,995.361,0.8220700000000001,464.685,677.576,674.172,0.7160139999999999,848.447,0.883563,464.793,1016.24,0.848663,377.527,349.43,0.9578049999999999,408.907,345.97,cuban-basic,
1P-Ana-780p,657,0,401.805,356.485,0.914809,426.371,457.559,0.90561,360.061,461.12,0.8896029999999999,353.116,558.989,0.7108019999999999,346.163,600.985,0.7457539999999999,485.752,447.301,0.8558239999999999,524.005,565.924,0.871846,426.369,569.287,0.858471,433.265,663.64,0.7624289999999999,398.254,660.267,0.719225,394.849,848.575,0.8407819999999999,426.33,991.646,0.9073589999999999,478.685,660.266,660.267,0.719225,845.034,0.8784029999999999,464.812,1016.0,0.848518,380.995,349.429,0.918134,415.893,345.993,cuban-basic,
1P-Ana-780p,658,0,401.895,353.111,0.9261159999999999,429.81,457.574,0.926902,370.495,461.08,0.923863,370.34,558.903,0.677976,342.533,614.753,0.5760069999999999,489.174,447.286,0.8477929999999999,513.7,569.387,0.939824,405.507,565.789,0.8344969999999999,433.411,660.255,0.741192,398.421,660.234,0.713229,401.8,845.061,0.853514,433.385,984.648,0.8861829999999999,482.087,660.22,660.234,0.713229,845.171,0.872038,464.697,1012.67,0.8550909999999999,384.482,349.414,0.8867900000000001,422.753,345.992,cuban-basic,
1P-Ana-780p,659,0,405.266,359.951,0.9060729999999999,433.224,457.604,0.936731,373.909,461.056,0.9513579999999999,373.943,548.522,0.788268,349.596,621.779,0.85914,492.634,454.103,0.8362,513.411,572.772,0.938765,402.006,552.051,0.799634,436.893,663.675,0.7297049999999999,401.809,663.606,0.736347,405.339,845.194,0.878259,457.762,967.43,0.836345,485.58,663.717,663.606,0.736347,845.071,0.830639,464.703,1016.05,0.817727,394.835,349.416,0.898489,426.31,346.127,cuban-basic,
1P-Ana-780p,660,0,405.579,366.947,0.8865139999999999,433.4,457.597,0.9249109999999999,374.022,457.868,0.956897,377.298,545.156,0.784945,349.465,625.136,0.92417,496.171,454.098,0.816461,510.013,572.766,0.9108719999999999,398.46,545.102,0.834886,447.258,667.138,0.713247,405.246,663.687,0.759494,412.343,848.548,0.8605189999999999,461.381,956.818,0.7936909999999999,485.793,667.197,663.687,0.759494,845.153,0.833749,468.18,1005.68,0.732329,401.701,349.615,0.928939,429.835,349.44,cuban-basic,
1P-Ana-780p,661,0,412.315,366.889,0.8596189999999999,436.803,457.597,0.9079100000000001,377.321,457.858,0.96345,377.626,551.93,0.791435,349.491,625.08,0.9356009999999999,506.509,450.797,0.8088489999999999,509.973,572.871,0.910361,398.421,545.002,0.849893,454.12,670.68,0.743652,405.452,670.577,0.760011,422.851,848.734,0.8722219999999999,489.231,932.43,0.7227709999999999,489.141,674.078,670.577,0.760011,845.19,0.859698,478.606,991.807,0.760451,401.946,349.569,0.971754,433.156,349.406,cuban-basic,
1P-Ana-780p,662,0,419.374,356.598,0.853132,440.234,457.587,0.892828,377.507,457.849,0.9499500000000001,377.636,551.987,0.8071039999999999,349.532,625.119,0.941838,509.967,450.728,0.8188479999999999,510.086,572.844,0.92017,401.835,545.026,0.877647,454.245,674.176,0.763952,405.545,674.078,0.7552749999999999,426.289,848.532,0.882995,496.204,928.982,0.776864,489.262,677.527,674.078,0.7552749999999999,845.106,0.856672,478.588,995.246,0.725995,405.324,349.46,0.9719129999999999,433.374,346.068,cuban-basic,
1P-Ana-780p,663,0,422.877,356.524,0.8758589999999999,440.372,457.538,0.8695729999999999,377.593,457.819,0.938484,377.585,548.537,0.832306,349.455,625.167,0.958036,510.119,447.3,0.8285800000000001,513.607,572.787,0.944036,401.874,548.468,0.830035,457.538,663.664,0.764884,405.575,660.2,0.748466,429.745,845.148,0.877591,506.638,932.284,0.83994,492.645,667.115,660.2,0.748466,838.137,0.825614,475.125,1009.21,0.7134539999999999,405.462,349.455,0.962978,436.789,346.017,cuban-basic,
1P-Ana-780p,664,0,426.338,359.941,0.888694,450.709,454.301,0.871599,381.016,457.846,0.9123979999999999,380.912,548.607,0.82886,349.421,621.819,0.927937,513.561,447.242,0.847282,517.145,572.822,0.925238,408.934,562.36,0.7864979999999999,457.682,663.602,0.772775,412.408,660.156,0.718993,433.23,848.515,0.8939600000000001,520.642,932.514,0.858116,492.735,663.674,660.156,0.718993,841.663,0.8319989999999999,471.705,1005.64,0.668435,405.569,349.491,0.9445819999999999,440.229,346.045,cuban-basic,
1P-Ana-780p,665,0,429.615,356.583,0.8930509999999999,454.188,454.281,0.893714,387.9,457.812,0.889744,380.925,552.017,0.840247,349.375,621.725,0.919918,513.647,447.244,0.854441,527.477,572.757,0.8865649999999999,419.389,569.499,0.851165,457.828,663.726,0.760648,422.778,663.674,0.7042879999999999,436.877,848.463,0.8498669999999999,537.99,939.324,0.8545889999999999,496.11,663.695,663.674,0.7042879999999999,845.102,0.840341,468.185,1012.59,0.684421,408.935,349.438,0.93156,440.332,346.07,cuban-basic,
1P-Ana-780p,666,0,429.753,353.141,0.924245,454.307,454.271,0.905048,394.83,457.852,0.8899039999999999,380.937,562.376,0.814682,349.452,607.885,0.870925,513.671,443.827,0.857321,538.008,569.576,0.9295979999999999,426.316,576.352,0.847868,461.081,663.673,0.77932,426.213,663.632,0.7411289999999999,447.245,838.219,0.790214,541.522,942.903,0.860166,496.167,663.646,663.632,0.7411289999999999,845.098,0.8150719999999999,461.426,1016.15,0.771652,412.293,349.398,0.91141,447.219,346.003,cuban-basic,
1P-Ana-780p,667,0,429.824,352.953,0.954259,457.643,454.187,0.9116559999999999,398.341,457.737,0.907882,377.643,552.033,0.8559939999999999,345.953,600.888,0.945033,517.002,440.339,0.867184,545.036,569.393,0.921833,436.738,597.146,0.8761829999999999,461.079,667.175,0.778724,426.341,667.102,0.745934,457.584,841.593,0.820773,544.966,949.921,0.8523109999999999,492.749,670.577,667.102,0.745934,834.738,0.8032159999999999,461.372,1016.17,0.8048369999999999,415.799,346.071,0.906125,450.686,345.889,cuban-basic,
